name,canonical_id,context,source_url
ranavirus,agrovoc_c_f92c1d1c,"Depending upon the virus and the age and health of the host, infections result in a variety of clinical signs such as internal organ hemorrhage, skin sloughing and external petechia.",http://aims.fao.org/aos/agrovoc/c_f92c1d1c
perotis,agrovoc_c_7e4250fc,"For the plant genus, see Perotis (Perotis (Spermatophyta) <c_52e55006>.",http://aims.fao.org/aos/agrovoc/c_7e4250fc
paracentrotus,agrovoc_c_16271,Isscaap group b-75,http://aims.fao.org/aos/agrovoc/c_16271
pseudocentrotus,agrovoc_c_6300,Isscaap group b-75,http://aims.fao.org/aos/agrovoc/c_6300
teschen disease,agrovoc_c_24301,"A foreign animal disease (FAD) is an animal disease or pest, whether terrestrial or aquatic, not known to exist in the United States or its territories. When these diseases can significantly affect human health or animal production and when there is significant economic cost for disease control and eradication efforts, they are considered a threat to the United States. Another term gaining preference to be used is transboundary animal disease (TAD), which is defined as those epidemic diseases which are highly contagious or transmissible and have the potential for very rapid spread, irrespective of national borders, causing serious socio-economic and possibly public health consequences.",http://aims.fao.org/aos/agrovoc/c_24301
sobemovirus,agrovoc_c_32867,"Sobemovirus is a genus of non-enveloped, positive-strand RNA viruses which infect plants. Plants serve as natural hosts. There are 27 species in this genus.",http://aims.fao.org/aos/agrovoc/c_32867
tzaneen disease,agrovoc_c_23813,"The fauna of Africa are all the animals living in Africa and its surrounding seas and islands. The more characteristic African fauna are found in the Afro-tropical realm. Lying almost entirely within the tropics, and stretching equally north and south of the equator creates favorable conditions for variety and abundance of wildlife.",http://aims.fao.org/aos/agrovoc/c_23813
tobamovirus,agrovoc_c_32869,"Tobamovirus is a genus of positive-strand RNA viruses in the family Virgaviridae. Many plants, including tobacco, potato, tomato, and squash, serve as natural hosts. Diseases associated with this genus include: necrotic lesions on leaves.",http://aims.fao.org/aos/agrovoc/c_32869
tobravirus,agrovoc_c_32870,"Tobravirus is a genus of viruses, in the family Virgaviridae. Plants serve as natural hosts. There are three species in this genus.",http://aims.fao.org/aos/agrovoc/c_32870
tombusvirus,agrovoc_c_32871,"Tombusvirus is a genus of viruses, in the family Tombusviridae. Plants serve as natural hosts. There are 17 species in this genus.",http://aims.fao.org/aos/agrovoc/c_32871
nepovirus,agrovoc_c_32864,This is a list of diseases and disorders found in potatoes.,http://aims.fao.org/aos/agrovoc/c_32864
necrovirus,agrovoc_c_32863,This is a list of diseases and disorders found in potatoes.,http://aims.fao.org/aos/agrovoc/c_32863
nairovirus,agrovoc_c_35642,"Bunyaviricetes is a class of segmented negative-strand RNA viruses with mainly tripartite genomes. Member viruses infect arthropods, plants, protozoans, and vertebrates. The name Bunyaviricetes derives from Bunyamwera, where the virus Bunyamwera virus was first discovered.",http://aims.fao.org/aos/agrovoc/c_35642
bunyavirus,agrovoc_c_331430,"A viral disease occurs when an organism's body is invaded by pathogenic viruses, and infectious virus particles (virions) attach to and enter susceptible cells.",http://aims.fao.org/aos/agrovoc/c_331430
orthobunyavirus,agrovoc_c_331430,"Schmallenberg virus, abbreviated SBV, is a virus that causes congenital malformations and stillbirths in cattle, sheep, goats, and possibly alpaca. It appears to be transmitted by midges, which are likely to have been most active in causing the infection in the Northern Hemisphere summer and autumn of 2011, with animals subsequently giving birth from late 2011. Schmallenberg virus falls in the Simbu serogroup of orthobunyaviruses.",http://aims.fao.org/aos/agrovoc/c_331430
orconectes rusticus,agrovoc_c_46836,"Invasive species pose a crucial threat to many native habitats and species in the United States and impose high costs on agriculture, forestry, and recreation. An invasive species refers to an organism that is not native to a specific region and poses significant economic and environmental threats to its new habitat. The term ""invasive species"" can also refer to feral species or introduced diseases.",http://aims.fao.org/aos/agrovoc/c_46836
orbivirus,agrovoc_c_5377,Sedoreoviridae is a family of the Reovirales order of viruses. Viruses in this family are distinguished by the absence of a turreted protein on the inner capsid to produce a smooth surface.,http://aims.fao.org/aos/agrovoc/c_5377
nairobi sheep disease,agrovoc_c_16445,"Many skin conditions affect the human integumentary system—the organ system covering the entire surface of the body and composed of skin, hair, nails, and related muscles and glands. The major function of this system is as a barrier against the external environment. The skin weighs an average of four kilograms, covers an area of two square metres, and is made of three distinct layers: the epidermis, dermis, and subcutaneous tissue.",http://aims.fao.org/aos/agrovoc/c_16445
myrothecium,agrovoc_c_26580,"The Urticaceae are a family, the nettle family, of flowering plants. The family name comes from the genus Urtica. The Urticaceae family includes a number of well-known and useful plants, including nettles in the genus Urtica, Ramie, māmaki, and ajlai.",http://aims.fao.org/aos/agrovoc/c_26580
norwalk virus,agrovoc_c_35644,"An RNA virus is a virus characterized by a ribonucleic acid (RNA) based genome. The genome can be single-stranded RNA (ssRNA) or double-stranded (dsRNA). Notable human diseases caused by RNA viruses include influenza, SARS, MERS, COVID-19, Dengue virus, hepatitis C, hepatitis E, West Nile fever, Ebola virus disease, rabies, polio, mumps, and measles.",http://aims.fao.org/aos/agrovoc/c_35644
small round structured viruses,agrovoc_c_214849bb,"Narcissus is a genus of predominantly spring flowering perennial plants of the amaryllis family, Amaryllidaceae. Various common names including daffodil, narcissus, and jonquil, are used to describe some or all members of the genus.",http://aims.fao.org/aos/agrovoc/c_214849bb
norwalk-like viruses,agrovoc_c_214849bb,"A viral disease occurs when an organism's body is invaded by pathogenic viruses, and infectious virus particles (virions) attach to and enter susceptible cells.",http://aims.fao.org/aos/agrovoc/c_214849bb
partitivirus,agrovoc_c_9dd87521,"Mycoviruses, also known as mycophages, are viruses that infect fungi. The majority of mycoviruses have double-stranded RNA (dsRNA) genomes and isometric particles, but approximately 30% have positive-sense, single-stranded RNA (+ssRNA) genomes.",http://aims.fao.org/aos/agrovoc/c_9dd87521
nicotiana rustica,agrovoc_c_5176,"Nicotiana tabacum, or cultivated tobacco, is an annually grown herbaceous plant of the genus Nicotiana. N. tabacum is the most commonly grown species in the genus Nicotiana, as the plant's leaves are commercially harvested to be processed into tobacco for human use.",http://aims.fao.org/aos/agrovoc/c_5176
fowl pest virus,agrovoc_c_5166,"Papaver somniferum, commonly known as the opium poppy or breadseed poppy, is a species of flowering plant in the family Papaveraceae. It is the species of plant from which both opium and poppy seeds are derived and is also a valuable ornamental plant grown in gardens. Its native range is the western Mediterranean region, but has since been obscured by widespread introduction and cultivation since ancient times to the present day.",http://aims.fao.org/aos/agrovoc/c_5166
newcastle disease virus,agrovoc_c_5166,"Foot-and-mouth disease (FMD) or hoof-and-mouth disease (HMD) is an infectious and sometimes fatal viral disease that primarily affects even-toed ungulates, including domestic and wild bovids. The virus causes a high fever lasting two to six days, followed by blisters inside the mouth and near the hoof that may rupture and cause lameness.",http://aims.fao.org/aos/agrovoc/c_5166
newcastle disease,agrovoc_c_5165,"Foot-and-mouth disease (FMD) or hoof-and-mouth disease (HMD) is an infectious and sometimes fatal viral disease that primarily affects even-toed ungulates, including domestic and wild bovids. The virus causes a high fever lasting two to six days, followed by blisters inside the mouth and near the hoof that may rupture and cause lameness.",http://aims.fao.org/aos/agrovoc/c_5165
panama disease of banana,agrovoc_c_36133,Panama disease is a plant disease that infects banana plants. It is a wilting disease caused by the fungus Fusarium oxysporum f. sp.,http://aims.fao.org/aos/agrovoc/c_36133
orthopoxvirus,agrovoc_c_5431,"Inclusion bodies are typically aggregates of specific types of protein found in neurons, and a number of tissue cells including red blood cells, bacteria, viruses, and plants. Inclusion bodies of aggregations of multiple proteins are also found in muscle cells affected by inclusion body myositis and hereditary inclusion body myopathy.",http://aims.fao.org/aos/agrovoc/c_5431
plant rhabdovirus group b,agrovoc_c_e8ba1725,"Rhabdoviridae is a family of negative-strand RNA viruses in the order Mononegavirales. Vertebrates, invertebrates, plants, fungi and protozoans serve as natural hosts. Diseases associated with member viruses include rabies encephalitis caused by the rabies virus, and flu-like symptoms in humans caused by vesiculoviruses.",http://aims.fao.org/aos/agrovoc/c_e8ba1725
nucleorhabdovirus,agrovoc_c_e8ba1725,This is a list of diseases and disorders found in potatoes.,http://aims.fao.org/aos/agrovoc/c_e8ba1725
pectobacterium carotovorum subsp. carotovorum,agrovoc_c_1d213b49,Pectobacterium carotovorum is a bacterium of the family Pectobacteriaceae; it used to be a member of the genus Erwinia.,http://aims.fao.org/aos/agrovoc/c_1d213b49
erwinia atroseptica,agrovoc_c_b8694bb6,"Beet vascular necrosis and rot is a soft rot disease caused by the bacterium Pectobacterium carotovorum subsp. betavasculorum, which has also been known as Pectobacterium betavasculorum and Erwinia carotovora subsp. betavasculorum.",http://aims.fao.org/aos/agrovoc/c_b8694bb6
pectobacterium carotovorum subsp. atrosepticum,agrovoc_c_b8694bb6,Pectobacterium carotovorum is a bacterium of the family Pectobacteriaceae; it used to be a member of the genus Erwinia.,http://aims.fao.org/aos/agrovoc/c_b8694bb6
erwinia carotovora,agrovoc_c_24748,"Erwinia is a genus of Enterobacterales bacteria containing mostly plant pathogenic species which was named for the famous plant pathologist, Erwin Frink Smith. It contains Gram-negative bacteria related to Escherichia coli, Shigella, Salmonella, and Yersinia. They are primarily rod-shaped bacteria.",http://aims.fao.org/aos/agrovoc/c_24748
erwinia aroideae,agrovoc_c_24748,"Aglaonema is a genus of flowering plants in the arum family, Araceae. They are native to tropical and subtropical regions of Asia and New Guinea. They are known commonly as Chinese evergreens.",http://aims.fao.org/aos/agrovoc/c_24748
pectobacterium carotovorum,agrovoc_c_24748,Pectobacterium carotovorum is a bacterium of the family Pectobacteriaceae; it used to be a member of the genus Erwinia.,http://aims.fao.org/aos/agrovoc/c_24748
protists,agrovoc_c_330951,"A protist or protoctist is any eukaryotic organism that is not an animal, land plant, or fungus. Protists do not form a natural group, or clade, but are a paraphyletic group encompassing the entire eukaryote tree of life, from which land plants, animals, and fungi evolved. They are primarily single-celled, exhibiting a wide range of forms such as amoebae, ciliates, thick-walled microalgae and, more commonly, flagellates.",http://aims.fao.org/aos/agrovoc/c_330951
protista,agrovoc_c_330951,"A protist or protoctist is any eukaryotic organism that is not an animal, land plant, or fungus. Protists do not form a natural group, or clade, but are a paraphyletic group encompassing the entire eukaryote tree of life, from which land plants, animals, and fungi evolved. They are primarily single-celled, exhibiting a wide range of forms such as amoebae, ciliates, thick-walled microalgae and, more commonly, flagellates.",http://aims.fao.org/aos/agrovoc/c_330951
proteus vulgaris,agrovoc_c_37440,"Legionnaires' disease is a form of atypical pneumonia caused by any species of Legionella bacteria, quite often Legionella pneumophila. Signs and symptoms include cough, shortness of breath, high fever, muscle pains, and headaches. Nausea, vomiting, and diarrhea may also occur.",http://aims.fao.org/aos/agrovoc/c_37440
proteus mirabilis,agrovoc_c_37441,"Legionnaires' disease is a form of atypical pneumonia caused by any species of Legionella bacteria, quite often Legionella pneumophila. Signs and symptoms include cough, shortness of breath, high fever, muscle pains, and headaches. Nausea, vomiting, and diarrhea may also occur.",http://aims.fao.org/aos/agrovoc/c_37441
pleurotus florida,agrovoc_c_37099,"Lovastatin, sold under the brand name Mevacor among others, is a statin medication, to treat high blood cholesterol and reduce the risk of cardiovascular disease. Its use is recommended together with lifestyle changes. It is taken by mouth.",http://aims.fao.org/aos/agrovoc/c_37099
pleurotus eryngii,agrovoc_c_3152b5fe,"Fungiculture is the cultivation of fungi such as mushrooms. Cultivating fungi can yield foods, medicine, construction materials and other products. A mushroom farm is involved in the business of growing fungi.",http://aims.fao.org/aos/agrovoc/c_3152b5fe
pleurotus cornucopiae,agrovoc_c_5ed73ac3,"Pleurotus cornucopiae is a species of edible fungus in the genus Pleurotus, It is quite similar to the better-known Pleurotus ostreatus, and like that species is cultivated and sold in markets in Europe and China, but it is distinguished because its gills are very decurrent, forming a network on the stem.",http://aims.fao.org/aos/agrovoc/c_5ed73ac3
pleurotus,agrovoc_c_6017,"Pleurotus cornucopiae is a species of edible fungus in the genus Pleurotus, It is quite similar to the better-known Pleurotus ostreatus, and like that species is cultivated and sold in markets in Europe and China, but it is distinguished because its gills are very decurrent, forming a network on the stem.",http://aims.fao.org/aos/agrovoc/c_6017
pleioblastus,agrovoc_c_6013,"Since the first printing of Carl Linnaeus's Species Plantarum in 1753, plants have been assigned one epithet or name for their species and one name for their genus, a grouping of related species. Many of these plants are listed in Stearn's Dictionary of Plant Names for Gardeners. William Stearn (1911–2001) was one of the pre-eminent British botanists of the 20th century: a Librarian of the Royal Horticultural Society, a president of the Linnean Society and the original drafter of the International Code of Nomenclature for Cultivated Plants.",http://aims.fao.org/aos/agrovoc/c_6013
phytoreovirus,agrovoc_c_35624,"Phytoreovirus is a genus of viruses, in the order Reovirales, in the family Sedoreoviridae. They are non-turreted reoviruses that are major agricultural pathogens, particularly in Asia. Oryza sativa for RDV and RGDV, dicotyledonous for WTV, and leafhoppers serve as natural hosts.",http://aims.fao.org/aos/agrovoc/c_35624
phlebovirus,agrovoc_c_35643,"In epidemiology, a disease vector is any living agent that carries and transmits an infectious pathogen such as a parasite or microbe, to another living organism. Many familiar vectors, such as mosquitos, ticks, and certain flies rely on blood-feeding and can acquire or pass on pathogens during that process. Disease vectors remain a major global health challenge.",http://aims.fao.org/aos/agrovoc/c_35643
mucosal disease virus,agrovoc_c_5740,"Sjögren's disease (SjD), previously known as Sjögren syndrome or Sjögren's syndrome, is a long-term autoimmune disease that primarily affects the body's exocrine glands, particularly the lacrimal and salivary glands. Common symptoms include dry mouth and dry eyes, and it often seriously affects other organ systems, such as the lungs, kidneys, and nervous system.",http://aims.fao.org/aos/agrovoc/c_5740
pestivirus,agrovoc_c_5740,Classical swine fever (CSF) or hog cholera is a highly contagious disease of swine. It has been mentioned as a potential bioweapon.,http://aims.fao.org/aos/agrovoc/c_5740
protostrongylidae,agrovoc_c_31112,"Parelaphostrongylus tenuis is a neurotropic nematode parasite common to white-tailed deer, Odocoileus virginianus, which causes damage to the central nervous system. Moose, elk, caribou, mule deer, and others are also susceptible to the parasite, but are aberrant hosts and are infected in neurological instead of meningeal tissue. The frequency of infection in these species increases dramatically when their ranges overlap high densities of white-tailed deer.",http://aims.fao.org/aos/agrovoc/c_31112
protosalanx hyalocranius,agrovoc_c_39357,"This list of sequenced animal genomes contains animal species for which complete genome sequences have been assembled, annotated and published. Substantially complete draft genomes are included, but not partial genome sequences or organelle-only sequences. For all kingdoms, see the list of sequenced genomes.",http://aims.fao.org/aos/agrovoc/c_39357
protopterus annectens,agrovoc_c_38961,"Lungfish, also known as dipnoans, are freshwater vertebrates belonging to the class Dipnoi. Lungfish are best known for their innovative respiratory system, including the ability to breathe air, and derived structures within Sarcopterygii, including the presence of lobed fins with a well-developed internal skeleton. Lungfish represent the closest living relatives of the tetrapods.",http://aims.fao.org/aos/agrovoc/c_38961
pomovirus,agrovoc_c_bff48b56,"Pomovirus is a genus of viruses, in the family Virgaviridae. Plants and dicotyledons serve as natural hosts. There are five species in this genus.",http://aims.fao.org/aos/agrovoc/c_bff48b56
polydnavirus,agrovoc_c_35630,"The Red Queen hypothesis is a hypothesis in evolutionary biology proposed in 1973, that species must constantly adapt, evolve, and proliferate in order to survive while pitted against ever-evolving opposing species. The hypothesis was intended to explain the constant (age-independent) extinction probability as observed in the paleontological record caused by co-evolution between competing species; however, it has also been suggested that the Red Queen hypothesis explains the advantage of sexual reproduction at the level of individuals, and the positive correlation between speciation and extinction rates in most higher taxa.",http://aims.fao.org/aos/agrovoc/c_35630
poliovirus,agrovoc_c_36328,"Picornaviruses are a group of related nonenveloped RNA viruses which infect vertebrates including fish, mammals, and birds. They are viruses that represent a large family of small, positive-sense, single-stranded RNA viruses with a 30 nm icosahedral capsid. The viruses in this family can cause a range of diseases including the common cold, poliomyelitis, meningitis, hepatitis, and paralysis.",http://aims.fao.org/aos/agrovoc/c_36328
polerovirus,agrovoc_c_6cda8bd1,"Polerovirus is a genus of viruses, in the family Solemoviridae. Plants serve as natural hosts. There are 94 species in this genus.",http://aims.fao.org/aos/agrovoc/c_6cda8bd1
pneumovirus,agrovoc_c_6034,"Defective interfering particles (DIPs), also known as defective interfering viruses, are spontaneously generated virus mutants in which a critical portion of the particle's genome has been lost due to defective replication or non-homologous recombination. The mechanism of their formation is presumed to be as a result of template-switching during replication of the viral genome, although non-replicative mechanisms involving direct ligation of genomic RNA fragments have also been proposed. DIPs are derived from and associated with their parent virus, and particles are classed as DIPs if they are rendered non-infectious due to at least one essential gene of the virus being lost or severely damaged as a result of the defection.",http://aims.fao.org/aos/agrovoc/c_6034
pleurotus ostreatus,agrovoc_c_34562,"Lovastatin, sold under the brand name Mevacor among others, is a statin medication, to treat high blood cholesterol and reduce the risk of cardiovascular disease. Its use is recommended together with lifestyle changes. It is taken by mouth.",http://aims.fao.org/aos/agrovoc/c_34562
protozoans,agrovoc_c_6268,"Protozoan infections are parasitic diseases caused by organisms formerly classified in the kingdom Protozoa. These organisms are now classified in the supergroups Excavata, Amoebozoa, Harosa, and Archaeplastida. They are usually contracted by either an insect vector or by contact with an infected substance or surface.",http://aims.fao.org/aos/agrovoc/c_6268
protozoa,agrovoc_c_6268,"Plant diseases are diseases in plants caused by pathogens and environmental conditions. Organisms that cause infectious disease include fungi, oomycetes, bacteria, viruses, viroids, virus-like organisms, phytoplasmas, protozoa, nematodes and parasitic plants. Not included are ectoparasites like insects, mites, vertebrates, or other pests that affect plant health by eating plant tissues and causing injury that may admit plant pathogens.",http://aims.fao.org/aos/agrovoc/c_6268
proteus,agrovoc_c_6263,Coriolopsis floccosa is a fungal plant pathogen.,http://aims.fao.org/aos/agrovoc/c_6263
proterorhinus marmoratus,agrovoc_c_44606,"The western tubenose goby is a species of goby native to fresh waters of the Black Sea and Aegean Sea basins. It has recently spread as an invasive species to Central and Western Europe and to North America. Previously Proterorhinus semilunaris was considered as a junior synonym of Proterorhinus marmoratus, but was confirmed as a distinct species based on molecular analysis.",http://aims.fao.org/aos/agrovoc/c_44606
proteles cristata,agrovoc_c_2ccfc7c5,"The cat, also called domestic cat and house cat, is a small carnivorous mammal. It is an obligate carnivore, requiring a predominantly meat-based diet. Its retractable claws are adapted to killing small prey species such as mice and rats.",http://aims.fao.org/aos/agrovoc/c_2ccfc7c5
proteles,agrovoc_c_a04d8e57,"The Mexican raccoon, also known as the Mexican Plateau raccoon, Yucatan raccoon, or Campeche raccoon, is a subspecies of the common raccoon native to Mexico and much of Central America. It is the most widespread raccoon subspecies in this region, occupying diverse habitats from tropical lowlands to montane forests.",http://aims.fao.org/aos/agrovoc/c_a04d8e57
proteales,agrovoc_c_6241,"Nelumbo nucifera, also known as Padma or Kamala, sacred lotus, pink lotus, Indian lotus, or simply lotus, is one of two extant species of aquatic plant in the family Nelumbonaceae. It is sometimes colloquially called a water lily, though this more often refers to members of the family Nymphaeaceae. The lotus belongs in the order Proteales.",http://aims.fao.org/aos/agrovoc/c_6241
proteaceae,agrovoc_c_6240,"The Proteaceae form a family of flowering plants predominantly distributed in the Southern Hemisphere. The family comprises 83 genera with about 1,660 known species. Australia and South Africa have the greatest concentrations of diversity.",http://aims.fao.org/aos/agrovoc/c_6240
protea,agrovoc_c_34745,"Protea aristata is a compact shrub with beautiful flowers which is endemic to the southwestern part of the Cape Region of South Africa. P. aristata has become one of South Africa's most famous proteas in spite of its relatively late discovery, and re-discovery in 1953.",http://aims.fao.org/aos/agrovoc/c_34745
potyvirus group,agrovoc_c_32866,"Potyvirus is a genus of positive-strand RNA viruses in the family Potyviridae. Plants serve as natural hosts. Like begomoviruses, members of this genus may cause significant losses in agricultural, pastoral, horticultural, and ornamental crops.",http://aims.fao.org/aos/agrovoc/c_32866
potyvirus,agrovoc_c_32866,"Potyvirus is a genus of positive-strand RNA viruses in the family Potyviridae. Plants serve as natural hosts. Like begomoviruses, members of this genus may cause significant losses in agricultural, pastoral, horticultural, and ornamental crops.",http://aims.fao.org/aos/agrovoc/c_32866
potexvirus,agrovoc_c_32865,"Potexvirus is a genus of pathogenic viruses in the order Tymovirales, in the family Alphaflexiviridae. Plants serve as natural hosts. There are 52 species in this genus, three of which are assigned to a subgenus.",http://aims.fao.org/aos/agrovoc/c_32865
reovirus,agrovoc_c_13809,Sedoreoviridae is a family of the Reovirales order of viruses. Viruses in this family are distinguished by the absence of a turreted protein on the inner capsid to produce a smooth surface.,http://aims.fao.org/aos/agrovoc/c_13809
rna viruses,agrovoc_c_c4d41c26,"Plant viruses are viruses that have the potential to affect plants. Like all other viruses, plant viruses are obligate intracellular parasites that do not have the molecular machinery to replicate without a host. Plant viruses can be pathogenic to vascular plants.",http://aims.fao.org/aos/agrovoc/c_c4d41c26
rna tumour viruses,agrovoc_c_13937,"Plant diseases are diseases in plants caused by pathogens and environmental conditions. Organisms that cause infectious disease include fungi, oomycetes, bacteria, viruses, viroids, virus-like organisms, phytoplasmas, protozoa, nematodes and parasitic plants. Not included are ectoparasites like insects, mites, vertebrates, or other pests that affect plant health by eating plant tissues and causing injury that may admit plant pathogens.",http://aims.fao.org/aos/agrovoc/c_13937
quercus rotundifolia,agrovoc_c_32234,"Quercus suber, commonly called the cork oak, is a medium-sized, evergreen oak tree in the section Quercus sect. Cerris. It is the primary source of cork for wine bottle stoppers and other uses, such as cork flooring and as the cores of cricket balls.",http://aims.fao.org/aos/agrovoc/c_32234
protopterus aethiopicus,agrovoc_c_38960,"Lungfish, also known as dipnoans, are freshwater vertebrates belonging to the class Dipnoi. Lungfish are best known for their innovative respiratory system, including the ability to breathe air, and derived structures within Sarcopterygii, including the presence of lobed fins with a well-developed internal skeleton. Lungfish represent the closest living relatives of the tetrapods.",http://aims.fao.org/aos/agrovoc/c_38960
protopteridae,agrovoc_c_38958,"Tumba-Ngiri-Maindombe is the largest Wetland of International Importance in the world as recognized by the Ramsar Convention. The site covers an area of 65,696 square kilometres (25,365 sq mi) in the region around Lake Tumba in the western Congo Basin in the Democratic Republic of the Congo (DRC). This is more than twice the size of Belgium or Maryland.",http://aims.fao.org/aos/agrovoc/c_38958
protomyctophum tenisoni,agrovoc_c_39762,"The king penguin is the second largest species of penguin, smaller than but somewhat similar in appearance to the emperor penguin.",http://aims.fao.org/aos/agrovoc/c_39762
protomyces,agrovoc_c_31843,"Protomyces macrosporus is an ascomycete fungus that forms galls on Aegopodium podagraria, Anthriscus sylvestris, Angelica sylvestris, Daucus carota and some other members of the family Umbelliferae or Apiaceae, commonly known as umbellifers. Fourteen genera within the Asteraceae are also galled by P. macrosporus.",http://aims.fao.org/aos/agrovoc/c_31843
protomelas annectens,agrovoc_c_43692,A vast number of freshwater species have successfully adapted to live in aquariums. This list gives some examples of the most common species found in home aquariums.,http://aims.fao.org/aos/agrovoc/c_43692
rotylenchulus,agrovoc_c_6669,"Rotylenchulus reniformis, the reniform nematode, is a species of parasitic nematode of plants with a worldwide distribution in the tropical and subtropical regions.",http://aims.fao.org/aos/agrovoc/c_6669
rottboellia cochinchinensis,agrovoc_c_35176,Numerous non-native plants have been introduced to Texas in the United States and many of them have become invasive species. The following is a list of some non-native invasive plant species established in Texas.,http://aims.fao.org/aos/agrovoc/c_35176
rottboellia,agrovoc_c_6668,Numerous non-native plants have been introduced to Texas in the United States and many of them have become invasive species. The following is a list of some non-native invasive plant species established in Texas.,http://aims.fao.org/aos/agrovoc/c_6668
prototheca,agrovoc_c_16021,"Prototheca is a genus of algae in the family Chlorellaceae. While this genus is a member of the green algae, all Prototheca no longer have chloroplasts and therefore their photosynthetic ability. Some species can cause protothecosis in humans and various vertebrates.",http://aims.fao.org/aos/agrovoc/c_16021
protothaca thaca,agrovoc_c_6267,"Paloma is an archaeological site in Peru, located 65 km south of Lima in Chilca District, Cañete Province. Based on radiocarbon dating, it was a village from roughly 5700 to 2800 BCE. This corresponds to the late Preceramic IV and Preceramic V periods.",http://aims.fao.org/aos/agrovoc/c_6267
protothaca,agrovoc_c_31161,"Paloma is an archaeological site in Peru, located 65 km south of Lima in Chilca District, Cañete Province. Based on radiocarbon dating, it was a village from roughly 5700 to 2800 BCE. This corresponds to the late Preceramic IV and Preceramic V periods.",http://aims.fao.org/aos/agrovoc/c_31161
protostrongylus,agrovoc_c_6265,"Parasitic bronchitis, also known as hoose, husk, or verminous bronchitis, is a disease of sheep, cattle, goats, and swine caused by the presence of various species of parasite, commonly known as lungworms, in the bronchial tubes or in the lungs. It is marked by cough, dyspnea, anorexia and constipation. Lungworms that cause parasitic bronchitis include nematodes of the genera Dictyocaulus, Metastrongylus, and Protostrongylus.",http://aims.fao.org/aos/agrovoc/c_6265
rhinovirus,agrovoc_c_6559,"A viral disease occurs when an organism's body is invaded by pathogenic viruses, and infectious virus particles (virions) attach to and enter susceptible cells.",http://aims.fao.org/aos/agrovoc/c_6559
scabiosa,agrovoc_c_27362,"Verticillium wilt is a wilt disease affecting over 350 species of eudicot plants. It is caused by six species of Verticillium fungi: V. dahliae, V.",http://aims.fao.org/aos/agrovoc/c_27362
prunus serotina,agrovoc_c_6290,"Prunus serotina, commonly called black cherry, wild black cherry, rum cherry, or mountain black cherry, is a deciduous tree or shrub in the rose family Rosaceae. Despite its common names, it is not very closely related to commonly cultivated cherries. It is found in the Americas.",http://aims.fao.org/aos/agrovoc/c_6290
rubella virus,agrovoc_c_9cfeec42,"Foot-and-mouth disease (FMD) or hoof-and-mouth disease (HMD) is an infectious and sometimes fatal viral disease that primarily affects even-toed ungulates, including domestic and wild bovids. The virus causes a high fever lasting two to six days, followed by blisters inside the mouth and near the hoof that may rupture and cause lameness.",http://aims.fao.org/aos/agrovoc/c_9cfeec42
rotylenchus,agrovoc_c_31059,Scutellonema brachyurum is a plant pathogenic nematode Infecting African violets.,http://aims.fao.org/aos/agrovoc/c_31059
rotylenchulus reniformis,agrovoc_c_31058,"Rotylenchulus reniformis, the reniform nematode, is a species of parasitic nematode of plants with a worldwide distribution in the tropical and subtropical regions.",http://aims.fao.org/aos/agrovoc/c_31058
sclerotiniaceae,agrovoc_c_313e76f1,"Monilinia rubi is a species of fungus in the family Sclerotiniaceae. The species is a plant pathogen causing ""dry berry disease"" of caneberries. The species was formerly known by the invalidly published name Rhizoctonia rubi.",http://aims.fao.org/aos/agrovoc/c_313e76f1
sclerotinia trifoliorum,agrovoc_c_27372,"Sclerotinia trifoliorum is a plant pathogen infecting alfalfa, red clover, chickpea, and fava bean. Lithourgidis et al. have done much work on this disease and fava bean.",http://aims.fao.org/aos/agrovoc/c_27372
whetzelinia sclerotiorum,agrovoc_c_27369,"Sclerotinia sclerotiorum is a plant pathogenic fungus and can cause a disease called white mold if conditions are conducive. S. sclerotiorum can also be known as cottony rot, watery soft rot, stem rot, drop, crown rot and blossom blight.",http://aims.fao.org/aos/agrovoc/c_27369
sclerotinia libertiana,agrovoc_c_27369,"Sclerotinia sclerotiorum is a plant pathogenic fungus and can cause a disease called white mold if conditions are conducive. S. sclerotiorum can also be known as cottony rot, watery soft rot, stem rot, drop, crown rot and blossom blight.",http://aims.fao.org/aos/agrovoc/c_27369
rotavirus,agrovoc_c_6664,"Gastroenteritis, also known as infectious diarrhea, is an inflammation of the gastrointestinal tract including the stomach and intestine. Symptoms may include diarrhea, vomiting, and abdominal pain. Fever, lack of energy, and dehydration may also occur.",http://aims.fao.org/aos/agrovoc/c_6664
ross river virus,agrovoc_c_35374,"Ross River virus (RRV) is a small encapsulated single-strand RNA Alphavirus endemic to Australia, Papua New Guinea and other islands in the South Pacific. It is responsible for a type of mosquito-borne, non-lethal but extremely debilitating tropical disease known as Ross River fever, previously termed ""epidemic polyarthritis"". The virus is suspected to be enzootic in populations of various native Australian mammals, and has been found on occasion in horses.",http://aims.fao.org/aos/agrovoc/c_35374
beet necrotic yellow vein furovirus,agrovoc_c_37633,"Beet necrotic yellow vein virus (BNYVV) is a plant virus, transmitted by the plasmodiophorid Polymyxa betae. The BNYVV is a member of the genus Benyvirus and is responsible for rhizomania, a disease of sugar beet that causes proliferation of thin rootlets, and leads to a smaller tap root with reduced sugar content. Infected plants are less able to take up water, and wilting can be observed during the warm period of the year.",http://aims.fao.org/aos/agrovoc/c_37633
